PostID,PostContent,Platform,PostDate
430,Sample food ads content 430,Facebook,2023-07-21 23:14:03.729749
431,Sample photos content 431,Instagram,2024-01-24 23:14:03.729749
432,Sample graphics content 432,Twitter,2023-03-28 23:14:03.729749
433,Sample shopping content 433,Snapchat,2023-07-30 23:14:03.729749
434,Sample tech content 434,Twitter,2023-06-23 23:14:03.729749
435,Sample announcement content 435,Instagram,2024-04-11 23:14:03.729749
436,Sample graphics content 436,Instagram,2024-09-10 23:14:03.729749
437,Sample food ads content 437,Instagram,2023-06-11 23:14:03.729749
438,Sample games content 438,Snapchat,2022-12-16 23:14:03.729749
439,Sample games content 439,Facebook,2022-11-28 23:14:03.729749
440,Sample photos content 440,TikTok,2023-02-23 23:14:03.729749
441,Sample photos content 441,Instagram,2024-03-13 23:14:03.729749
442,Sample course content 442,Instagram,2023-06-22 23:14:03.729749
443,Sample memes content 443,TikTok,2023-11-30 23:14:03.729749
444,Sample course content 444,Facebook,2024-08-15 23:14:03.729749
445,Sample tech content 445,Instagram,2023-10-01 23:14:03.729749
446,Sample tech content 446,TikTok,2024-05-15 23:14:03.729749
447,Sample course content 447,Snapchat,2024-05-24 23:14:03.729749
448,Sample memes content 448,Twitter,2023-11-27 23:14:03.729749
449,Sample games content 449,Facebook,2023-02-09 23:14:03.729749
450,Sample shopping content 450,TikTok,2023-09-13 23:14:03.729749
451,Sample course content 451,Instagram,2022-11-06 23:14:03.729749
452,Sample games content 452,Instagram,2023-04-06 23:14:03.729749
453,Sample food ads content 453,Twitter,2023-07-10 23:14:03.729749
454,Sample games content 454,Instagram,2023-08-15 23:14:03.729749
455,Sample shopping content 455,Facebook,2023-12-25 23:14:03.729749
456,Sample shopping content 456,TikTok,2023-02-19 23:14:03.729749
457,Sample announcement content 457,Twitter,2023-06-25 23:14:03.729749
458,Sample shopping content 458,Twitter,2023-08-12 23:14:03.729749
459,Sample food ads content 459,Instagram,2023-06-30 23:14:03.729749
460,Sample photos content 460,Facebook,2024-03-03 23:14:03.729749
461,Sample games content 461,Snapchat,2023-01-16 23:14:03.729749
462,Sample food ads content 462,Facebook,2023-03-07 23:14:03.729749
463,Sample tech content 463,Instagram,2022-12-13 23:14:03.729749
464,Sample announcement content 464,TikTok,2023-10-15 23:14:03.729749
465,Sample food ads content 465,TikTok,2023-07-18 23:14:03.729749
466,Sample games content 466,Instagram,2023-04-09 23:14:03.729749
467,Sample tech content 467,Snapchat,2022-11-14 23:14:03.729749
468,Sample games content 468,Facebook,2023-01-15 23:14:03.729749
469,Sample announcement content 469,Facebook,2023-02-10 23:14:03.729749
470,Sample games content 470,Snapchat,2023-08-16 23:14:03.729749
471,Sample photos content 471,Snapchat,2024-03-25 23:14:03.729749
472,Sample food ads content 472,Snapchat,2024-06-17 23:14:03.729749
473,Sample course content 473,Snapchat,2023-03-22 23:14:03.729749
474,Sample course content 474,Twitter,2023-12-24 23:14:03.729749
475,Sample memes content 475,Snapchat,2024-08-03 23:14:03.729749
476,Sample shopping content 476,Snapchat,2023-09-05 23:14:03.729749
477,Sample shopping content 477,Snapchat,2023-04-12 23:14:03.729749
478,Sample food ads content 478,TikTok,2023-01-19 23:14:03.729749
479,Sample photos content 479,TikTok,2023-03-21 23:14:03.729749
480,Sample tech content 480,Facebook,2022-11-01 23:14:03.729749
481,Sample games content 481,Snapchat,2023-10-02 23:14:03.729749
482,Sample food ads content 482,Twitter,2023-07-01 23:14:03.729749
483,Sample course content 483,Twitter,2023-01-11 23:14:03.729749
484,Sample shopping content 484,Twitter,2024-05-12 23:14:03.729749
485,Sample course content 485,Twitter,2024-08-17 23:14:03.729749
486,Sample course content 486,TikTok,2023-11-15 23:14:03.729749
487,Sample photos content 487,Twitter,2023-12-27 23:14:03.729749
488,Sample photos content 488,Twitter,2024-04-06 23:14:03.729749
489,Sample announcement content 489,TikTok,2022-10-19 23:14:03.729749
490,Sample photos content 490,Facebook,2023-07-09 23:14:03.729749
491,Sample tech content 491,Snapchat,2023-11-08 23:14:03.729749
492,Sample games content 492,Snapchat,2024-07-24 23:14:03.729749
493,Sample memes content 493,TikTok,2022-12-28 23:14:03.729749
494,Sample photos content 494,Snapchat,2023-08-09 23:14:03.729749
495,Sample games content 495,TikTok,2023-10-03 23:14:03.729749
496,Sample graphics content 496,Twitter,2024-06-17 23:14:03.729749
497,Sample food ads content 497,TikTok,2023-07-04 23:14:03.729749
498,Sample tech content 498,TikTok,2023-09-26 23:14:03.729749
499,Sample photos content 499,Twitter,2023-06-23 23:14:03.729749
500,Sample memes content 500,Facebook,2023-05-21 23:14:03.729749
501,Sample games content 501,Facebook,2023-04-03 23:14:03.729749
502,Sample games content 502,Facebook,2024-03-30 23:14:03.729749
503,Sample graphics content 503,Facebook,2023-05-13 23:14:03.729749
504,Sample course content 504,Facebook,2022-12-14 23:14:03.729749
505,Sample announcement content 505,Snapchat,2023-09-13 23:14:03.729749
506,Sample tech content 506,TikTok,2023-05-26 23:14:03.729749
507,Sample games content 507,Twitter,2023-12-07 23:14:03.729749
508,Sample course content 508,Instagram,2023-03-02 23:14:03.729749
509,Sample games content 509,Instagram,2024-03-25 23:14:03.729749
510,Sample shopping content 510,Snapchat,2024-03-23 23:14:03.729749
511,Sample photos content 511,Twitter,2024-07-10 23:14:03.729749
512,Sample memes content 512,Instagram,2024-01-29 23:14:03.729749
513,Sample photos content 513,TikTok,2024-01-05 23:14:03.729749
514,Sample games content 514,TikTok,2022-12-05 23:14:03.729749
515,Sample graphics content 515,Twitter,2022-11-14 23:14:03.729749
516,Sample games content 516,TikTok,2023-10-18 23:14:03.729749
517,Sample games content 517,Instagram,2023-03-11 23:14:03.729749
518,Sample tech content 518,Snapchat,2023-09-04 23:14:03.729749
519,Sample food ads content 519,Instagram,2024-08-10 23:14:03.729749
520,Sample photos content 520,Facebook,2023-12-02 23:14:03.729749
521,Sample shopping content 521,Facebook,2023-05-27 23:14:03.729749
522,Sample games content 522,Snapchat,2023-09-03 23:14:03.729749
523,Sample photos content 523,Instagram,2023-10-27 23:14:03.729749
524,Sample graphics content 524,Instagram,2024-05-03 23:14:03.729749
525,Sample shopping content 525,Instagram,2024-10-04 23:14:03.729749
526,Sample tech content 526,TikTok,2024-06-17 23:14:03.729749
527,Sample memes content 527,Instagram,2022-10-28 23:14:03.729749
528,Sample announcement content 528,Twitter,2023-04-24 23:14:03.729749
529,Sample shopping content 529,Instagram,2024-07-24 23:14:03.729749
530,Sample memes content 530,Facebook,2023-03-27 23:14:03.729749
531,Sample shopping content 531,Twitter,2024-09-22 23:14:03.729749
532,Sample food ads content 532,Snapchat,2023-05-21 23:14:03.729749
533,Sample memes content 533,Twitter,2023-09-05 23:14:03.729749
534,Sample shopping content 534,TikTok,2023-09-06 23:14:03.729749
535,Sample memes content 535,Twitter,2023-10-25 23:14:03.729749
536,Sample shopping content 536,Facebook,2024-09-18 23:14:03.729749
537,Sample course content 537,Twitter,2023-03-20 23:14:03.729749
538,Sample tech content 538,TikTok,2024-03-31 23:14:03.729749
539,Sample shopping content 539,Instagram,2023-09-12 23:14:03.729749
540,Sample announcement content 540,Instagram,2023-03-02 23:14:03.729749
541,Sample shopping content 541,Snapchat,2023-08-17 23:14:03.729749
542,Sample food ads content 542,Snapchat,2022-11-30 23:14:03.729749
543,Sample memes content 543,Facebook,2024-01-30 23:14:03.729749
544,Sample photos content 544,Twitter,2023-06-11 23:14:03.729749
545,Sample memes content 545,Snapchat,2023-09-22 23:14:03.729749
546,Sample tech content 546,Instagram,2022-11-17 23:14:03.729749
547,Sample tech content 547,Facebook,2024-01-07 23:14:03.729749
548,Sample food ads content 548,Facebook,2023-06-10 23:14:03.729749
549,Sample announcement content 549,TikTok,2024-08-23 23:14:03.729749
550,Sample tech content 550,Facebook,2024-05-11 23:14:03.729749
551,Sample games content 551,Facebook,2023-09-23 23:14:03.729749
552,Sample tech content 552,Snapchat,2023-01-22 23:14:03.729749
553,Sample tech content 553,Twitter,2024-02-12 23:14:03.729749
554,Sample food ads content 554,Twitter,2023-12-01 23:14:03.729749
555,Sample games content 555,TikTok,2022-10-27 23:14:03.729749
556,Sample course content 556,Facebook,2023-11-27 23:14:03.729749
557,Sample announcement content 557,Facebook,2024-07-07 23:14:03.729749
558,Sample graphics content 558,Twitter,2023-12-26 23:14:03.729749
559,Sample announcement content 559,Instagram,2023-10-27 23:14:03.729749
560,Sample graphics content 560,Facebook,2024-07-29 23:14:03.729749
561,Sample photos content 561,TikTok,2024-10-06 23:14:03.729749
562,Sample memes content 562,Instagram,2022-10-28 23:14:03.729749
563,Sample games content 563,Facebook,2023-11-27 23:14:03.729749
564,Sample graphics content 564,Instagram,2024-09-13 23:14:03.729749
565,Sample graphics content 565,Facebook,2023-09-24 23:14:03.729749
566,Sample course content 566,TikTok,2022-11-26 23:14:03.729749
567,Sample photos content 567,Twitter,2023-12-14 23:14:03.729749
568,Sample games content 568,TikTok,2023-04-14 23:14:03.729749
569,Sample course content 569,Twitter,2023-04-15 23:14:03.729749
570,Sample photos content 570,Facebook,2022-10-26 23:14:03.729749
571,Sample graphics content 571,Snapchat,2024-07-30 23:14:03.729749
572,Sample games content 572,Twitter,2024-09-16 23:14:03.729749
573,Sample tech content 573,Twitter,2023-09-24 23:14:03.729749
574,Sample photos content 574,Snapchat,2024-03-04 23:14:03.729749
575,Sample shopping content 575,Snapchat,2024-07-17 23:14:03.729749
576,Sample memes content 576,Instagram,2023-10-22 23:14:03.729749
577,Sample food ads content 577,TikTok,2023-01-14 23:14:03.729749
578,Sample announcement content 578,Snapchat,2023-03-10 23:14:03.729749
579,Sample food ads content 579,Instagram,2022-11-24 23:14:03.729749
580,Sample graphics content 580,TikTok,2024-07-15 23:14:03.729749
581,Sample photos content 581,Instagram,2023-08-04 23:14:03.729749
582,Sample memes content 582,Instagram,2023-03-17 23:14:03.729749
583,Sample memes content 583,Instagram,2024-09-17 23:14:03.729749
584,Sample games content 584,TikTok,2023-09-27 23:14:03.729749
585,Sample memes content 585,TikTok,2023-01-14 23:14:03.729749
586,Sample games content 586,Snapchat,2022-11-05 23:14:03.729749
587,Sample photos content 587,Facebook,2024-08-05 23:14:03.729749
588,Sample announcement content 588,Instagram,2024-09-24 23:14:03.729749
589,Sample tech content 589,Facebook,2023-03-31 23:14:03.729749
590,Sample photos content 590,Twitter,2024-08-24 23:14:03.729749
591,Sample announcement content 591,Snapchat,2024-08-20 23:14:03.729749
592,Sample photos content 592,Twitter,2024-03-24 23:14:03.729749
593,Sample shopping content 593,Facebook,2023-12-22 23:14:03.729749
594,Sample course content 594,Facebook,2023-08-24 23:14:03.729749
595,Sample tech content 595,TikTok,2024-04-07 23:14:03.729749
596,Sample tech content 596,Facebook,2023-05-02 23:14:03.729749
597,Sample memes content 597,Twitter,2023-03-01 23:14:03.729749
598,Sample food ads content 598,Instagram,2023-01-03 23:14:03.729749
599,Sample tech content 599,Instagram,2024-09-25 23:14:03.729749
600,Sample announcement content 600,TikTok,2024-01-24 23:14:03.729749
601,Sample food ads content 601,TikTok,2024-01-17 23:14:03.729749
602,Sample course content 602,Instagram,2023-03-22 23:14:03.729749
603,Sample shopping content 603,Twitter,2024-09-07 23:14:03.729749
604,Sample tech content 604,Facebook,2023-01-31 23:14:03.729749
605,Sample photos content 605,Facebook,2023-10-14 23:14:03.729749
606,Sample graphics content 606,Twitter,2022-12-28 23:14:03.729749
607,Sample course content 607,Twitter,2024-01-10 23:14:03.729749
608,Sample tech content 608,Facebook,2024-01-23 23:14:03.729749
609,Sample shopping content 609,Facebook,2024-10-05 23:14:03.729749
610,Sample announcement content 610,Facebook,2024-07-18 23:14:03.729749
611,Sample shopping content 611,TikTok,2023-07-31 23:14:03.729749
612,Sample graphics content 612,Instagram,2024-01-12 23:14:03.729749
613,Sample tech content 613,Snapchat,2024-07-09 23:14:03.729749
614,Sample shopping content 614,Instagram,2024-05-27 23:14:03.729749
615,Sample memes content 615,Instagram,2024-04-07 23:14:03.729749
616,Sample games content 616,Instagram,2024-04-23 23:14:03.729749
617,Sample shopping content 617,Snapchat,2023-02-21 23:14:03.729749
618,Sample games content 618,TikTok,2024-02-09 23:14:03.729749
619,Sample tech content 619,Twitter,2023-08-04 23:14:03.729749
620,Sample food ads content 620,Twitter,2024-01-29 23:14:03.729749
621,Sample tech content 621,Snapchat,2024-04-21 23:14:03.729749
622,Sample announcement content 622,Twitter,2023-12-24 23:14:03.729749
623,Sample photos content 623,Snapchat,2024-03-03 23:14:03.729749
624,Sample tech content 624,Snapchat,2022-11-24 23:14:03.729749
625,Sample announcement content 625,Snapchat,2023-06-26 23:14:03.729749
626,Sample food ads content 626,Facebook,2024-08-14 23:14:03.729749
627,Sample food ads content 627,TikTok,2024-09-29 23:14:03.729749
628,Sample tech content 628,Instagram,2023-08-12 23:14:03.729749
629,Sample games content 629,Instagram,2023-09-09 23:14:03.729749
630,Sample tech content 630,TikTok,2023-01-30 23:14:03.729749
631,Sample shopping content 631,Twitter,2022-12-02 23:14:03.729749
632,Sample games content 632,TikTok,2023-04-25 23:14:03.729749
633,Sample shopping content 633,TikTok,2023-06-22 23:14:03.729749
634,Sample photos content 634,Twitter,2024-07-25 23:14:03.729749
635,Sample games content 635,Twitter,2022-10-31 23:14:03.729749
636,Sample graphics content 636,Twitter,2024-09-29 23:14:03.729749
637,Sample food ads content 637,Instagram,2024-04-30 23:14:03.729749
638,Sample memes content 638,Snapchat,2024-08-23 23:14:03.729749
639,Sample food ads content 639,Twitter,2024-08-08 23:14:03.729749
640,Sample shopping content 640,Twitter,2023-03-02 23:14:03.729749
641,Sample games content 641,Instagram,2024-04-01 23:14:03.729749
642,Sample food ads content 642,Twitter,2023-12-06 23:14:03.729749
643,Sample announcement content 643,Instagram,2024-07-28 23:14:03.729749
644,Sample shopping content 644,TikTok,2024-09-13 23:14:03.729749
645,Sample games content 645,Snapchat,2023-07-24 23:14:03.729749
646,Sample photos content 646,Instagram,2024-02-10 23:14:03.729749
647,Sample photos content 647,Twitter,2022-11-18 23:14:03.729749
648,Sample memes content 648,Instagram,2022-11-16 23:14:03.729749
649,Sample shopping content 649,Snapchat,2023-03-17 23:14:03.729749
650,Sample tech content 650,Instagram,2022-10-25 23:14:03.729749
651,Sample shopping content 651,TikTok,2023-04-20 23:14:03.729749
652,Sample shopping content 652,Twitter,2024-10-01 23:14:03.729749
653,Sample food ads content 653,Twitter,2023-09-05 23:14:03.729749
654,Sample announcement content 654,Twitter,2023-09-18 23:14:03.729749
655,Sample course content 655,Facebook,2023-02-28 23:14:03.729749
656,Sample photos content 656,Facebook,2023-07-28 23:14:03.729749
657,Sample announcement content 657,Facebook,2023-10-03 23:14:03.729749
658,Sample photos content 658,Snapchat,2024-07-18 23:14:03.729749
659,Sample games content 659,TikTok,2023-09-26 23:14:03.729749
660,Sample shopping content 660,TikTok,2023-01-13 23:14:03.729749
661,Sample games content 661,Instagram,2023-05-06 23:14:03.729749
662,Sample food ads content 662,Twitter,2023-08-02 23:14:03.729749
663,Sample graphics content 663,Twitter,2023-02-10 23:14:03.729749
664,Sample tech content 664,Instagram,2024-02-15 23:14:03.729749
665,Sample food ads content 665,Twitter,2022-12-07 23:14:03.729749
666,Sample announcement content 666,Instagram,2024-10-10 23:14:03.729749
667,Sample shopping content 667,Snapchat,2023-06-16 23:14:03.729749
668,Sample shopping content 668,TikTok,2022-12-19 23:14:03.729749
669,Sample food ads content 669,Twitter,2024-04-07 23:14:03.729749
